!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,BATCH (DOME) ID,,,Treatment Name,4-character Climate ID code,Climate scenario category,Climate replication number for multiple realizations of weather data (ask Alex),Crop model simulation set,Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,DOME ID for Batch DOME,Translator version,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest","Solar radiation, average, sowing to harvest","Maximum daily air temperature, average, sowing to harvest","Minimum daily air temperature, average, sowing to harvest","Daily air temperature, average, sowing to harvest","CO2 concentration, atmospheric average over day"
*,,"MACH0003_1__6","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",6,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1986-02-07,1986-03-09,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","1945","4949","1986-04-26","1986-06-26","1986-06-26","0.9","289.1","347.3","47","1","","","19.2","25.7","15.0","20.35","361.0"
*,,"MACH0003_1__7","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",7,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1987-03-08,1987-04-07,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","1663","4272","1987-05-27","1987-07-30","1987-07-30","0.9","134.2","289.2","31","0","","","17.8","25.9","14.0","19.95","361.0"
*,,"MACH0003_1__8","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",8,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1988-02-18,1988-03-19,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2091","4428","1988-05-08","1988-07-09","1988-07-09","0.8","306.0","334.2","39","1","","","18.4","25.5","14.5","20.0","361.0"
*,,"MACH0003_1__9","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",9,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1989-02-20,1989-03-22,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2770","4883","1989-05-14","1989-07-23","1989-07-23","0.7","230.4","307.2","41","1","","","17.4","24.6","13.1","18.85","361.0"
*,,"MACH0003_1__10","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",10,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1990-02-02,1990-03-04,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2083","4299","1990-04-22","1990-06-17","1990-06-17","0.7","478.2","394.1","42","5","","","18.6","25.5","16.0","20.75","361.0"
*,,"MACH0003_1__11","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",11,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1991-02-24,1991-03-26,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2372","5008","1991-05-13","1991-07-08","1991-07-08","0.8","161.7","300.5","41","0","","","17.6","26.2","15.6","20.9","361.0"
*,,"MACH0003_1__12","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",12,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1992-03-08,1992-04-07,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2532","4687","1992-05-29","1992-08-02","1992-08-02","0.8","216.3","250.3","38","2","","","17.1","25.0","14.4","19.7","361.0"
*,,"MACH0003_1__13","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",13,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1993-02-10,1993-03-12,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","882","3724","1993-04-29","1993-06-21","1993-06-21","0.9","90.9","242.2","28","0","","","20.5","27.2","15.5","21.35","361.0"
*,,"MACH0003_1__14","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",14,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1994-02-03,1994-03-05,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2275","5467","1994-04-21","1994-06-15","1994-06-15","1.0","169.1","326.7","42","0","","","20.6","27.3","15.5","21.4","361.0"
*,,"MACH0003_1__15","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",15,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1995-01-31,1995-03-02,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2465","5316","1995-04-19","1995-06-12","1995-06-12","0.9","231.7","351.5","43","0","","","19.5","26.7","15.4","21.05","361.0"
*,,"MACH0003_1__16","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",16,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1996-02-27,1996-03-28,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2967","5409","1996-05-16","1996-07-18","1996-07-18","0.9","173.1","311.3","45","0","","","16.7","25.6","14.3","19.95","361.0"
*,,"MACH0003_1__17","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",17,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1997-02-28,1997-03-30,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2424","4409","1997-05-20","1997-07-21","1997-07-21","0.6","279.0","284.3","38","3","","","17.3","25.3","14.6","19.95","361.0"
*,,"MACH0003_1__18","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",18,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1998-02-06,1998-03-08,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2788","5395","1998-04-25","1998-06-19","1998-06-19","0.8","431.4","416.9","52","6","","","19.1","26.5","15.6","21.05","361.0"
*,,"MACH0003_1__19","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",19,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",1999-02-08,1999-03-10,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2374","5024","1999-04-28","1999-06-23","1999-06-23","0.8","216.6","336.0","42","0","","","19.0","26.4","15.5","20.95","361.0"
*,,"MACH0003_1__20","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",20,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",2000-02-26,2000-03-27,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","1490","4373","2000-05-14","2000-07-12","2000-07-12","0.9","114.5","267.1","32","0","","","18.0","26.2","14.8","20.5","361.0"
*,,"MACH0003_1__21","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",21,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",2001-02-04,2001-03-06,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2068","4546","2001-04-23","2001-06-17","2001-06-17","0.8","205.1","272.1","41","1","","","19.1","26.6","15.6","21.1","361.0"
*,,"MACH0003_1__22","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",22,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",2002-02-01,2002-03-03,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2259","5395","2002-04-18","2002-06-11","2002-06-11","0.9","308.5","367.2","45","0","","","19.2","26.8","16.2","21.5","361.0"
*,,"MACH0003_1__23","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",23,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",2003-02-22,2003-03-24,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2074","4624","2003-05-12","2003-07-12","2003-07-12","0.8","358.1","301.2","45","4","","","17.2","25.9","14.6","20.25","361.0"
*,,"MACH0003_1__24","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",24,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",2004-02-10,2004-03-11,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2343","5066","2004-04-27","2004-06-24","2004-06-24","0.8","240.0","297.7","47","0","","","18.5","26.6","15.1","20.85","361.0"
*,,"MACH0003_1__25","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",25,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",2005-02-17,2005-03-19,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2426","4919","2005-05-07","2005-07-04","2005-07-04","0.8","327.9","345.5","46","1","","","18.2","26.3","15.2","20.75","361.0"
*,,"MACH0003_1__26","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",26,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",2006-02-01,2006-03-03,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2354","5313","2006-04-21","2006-06-14","2006-06-14","0.9","332.7","353.0","50","2","","","18.9","27.3","15.5","21.4","361.0"
*,,"MACH0003_1__27","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",27,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",2007-03-19,2007-04-18,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2618","5145","2007-06-09","2007-08-13","2007-08-13","0.8","181.5","270.2","40","0","","","17.0","24.8","13.8","19.3","361.0"
*,,"MACH0003_1__28","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",28,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",2008-02-27,2008-03-28,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","1542","4311","2008-05-16","2008-07-11","2008-07-11","0.8","149.4","267.4","34","0","","","18.9","26.3","15.4","20.85","361.0"
*,,"MACH0003_1__29","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",29,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",2009-03-21,2009-04-20,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2406","5422","2009-06-09","2009-08-06","2009-08-06","0.9","143.3","274.4","40","0","","","18.7","26.1","15.0","20.55","361.0"
*,,"MACH0003_1__30","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","","","",30,"","0XFX","",1,"CM1","MACHAKOS","1",,,AgMIP,0,MK10,TOA0235024,-1.9516,37.3912,"Maize",990003,"SHORT SEASON",2010-02-04,2010-03-06,,,,2,90,"Furrow, mm",2,0,0,0,,,"","f5a892cf3283ae7e701635cbefb5d38b20c36ff77bc3b708b10a745adaefa862","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","79393ecb6b462b0daae11f3d0eda8628655b160ec36481705d48122f1645fb16","1edb6ec17595a44b2f6bc0253e1d1441d51e40f82e3872f444928e81a0ef20d9","9b29ad3bfc56741e69b25b778fc5217ec2231be6e292bdeec756cbd06ee7e2fc","","","quadui=Version 1.3.8-final(release)|acmoui=Version 1.2.2-final(release)",DSSAT,"DSSAT MZCER046 Ver. 4.6.0.020 -release","2094","4708","2010-04-22","2010-06-15","2010-06-15","0.7","410.0","415.1","48","2","","","20.0","26.3","16.3","21.3","361.0"
